textID,text,sentiment
094218c2e7,half hour going english lesson guess wait wait couple hours,negative
f854b71b06,yeah belgian beer bomb,positive
1ef247a527,hahahaha listening itunes library bit sonia dada atm good,positive
ba786311f9,//twitpic /wej speed lessons main screens center court take pic,neutral
191026b892,great pic upload pix tomo laptop tonight,positive
915c66ead8,acsvxdcbgfn soccer shall see young phoebe not want dressed though,negative
d5ebd5f984,win sigh rakeem,positive
969294b88a,long prosper,positive
a1384fe216,got michaels shreddies tired fun though ryan wright stoned lol,neutral
a62c8b0a01,hey charicee going italy please tell yes,neutral
823122597e,mean,neutral
47ffe3c006,finishe would proofing wouldding march waiting export upload share sti sessions,neutral
a546aa1fc0,lol yea thinkin bday bash everybodys lame wants sit house instead wit lol,neutral
18cfebfcf1,waiting battery charge new dslr,neutral
a0f4670541,dad bury six weeks ago became left college fourteen years ago long ame kitty,neutral
4214f0e241,bless sweetie hope wonderful weekend,positive
46dcf0b66d,could say left blackberryless since tuesday night lost,negative
3b3d48063c,biligual sweatshop lol talk little got,negative
0c4c7d7f21,super late work got earful psychopath grr day please get better,neutral
4bd78cb8d0,got outta work frankie/s house,neutral
2e5b0e62a4,kirk hotter spock,neutral
bc84f21e3b,shoesshoesshoes yayyayyay lol iwouldpostatwitpic buti wouldntknohow,positive
70a246040e,search aso coupons google plenty choose,neutral
4bf07d44a1,want mouth btch jeffree rawks,neutral
49ff747ca1,show count would wouldnight show thurs night/fri morning,neutral
c62bc1aa71,omg disbelieve jay leno going air,neutral
b6ec6d35ed,thinking skippin morning plans tonight anyway,positive
b31f52a91e,taking underpri haveledged woulds circus moro big day planned sti not feeling nervous right,negative
6d09b56028,enjoying beautiful day hanging around house pam making cake not,positive
015a057c59,might swine flu haha /cecause got flu,negative
b524839bd6,happy mothers day mums,positive
6599743334,not studyy exam tom,negative
5dc85811dc,starbucks,neutral
a5cb92d08b,oceans,neutral
f789f88a03,waking early gym,neutral
b519ba7eaf,heavens not good empathise fingers crossed not anything sleep easy wishing best,positive
1f49142f0c,bre ammy jon,neutral
20771a6d9a,anyone looking vinyl clad playset year mfr warranty sli wouldes swing slots rock cli ambing wall amish built,neutral
f1cf465b7b,going star trek premier tomorrow night uber stoked not care nerd star trek amazecore,positive
74e9f8da6b,think hire tranlsators bececause ever understands,negative
6ecab08a38,overslept headache,negative
12a0841cb4,thanks actual birthday tuesday,positive
c00e8432c2,happy star wars dayy hbd uncle lee,positive
66629a38ef,bout work,neutral
8114133dba,nice luv kelly amazing singer luv,positive
00f5f7f9c5,followers follow love pouts please,positive
4a740beb70,kelantan good sort home guilt stricken turtle egg really not really,neutral
64d352606b,trying watch woulds audio disabled,neutral
49d6a06d0c,rats creati vado/s stock walmart late,negative
82f7a9886e,weather starting better shine,neutral
d967d8fe91,diapers feeding cooking unstuff hahaha yeah right sounds like normal day,neutral
7adc7ea809,//twitpic /bckp answer part question,neutral
f82c9ce2b7,hope sleepin guys sti,positive
95a6c29dc3,not feeling,negative
e3ab05496b,watching vintage topgear,neutral
865ed306cb,follow fri woulday bit hard work kicks fri wouldays,negative
f1bfd686e8,thank daughter way would get followers,positive
249bbd24bc,realizing not school today tomorrow next months really need get job applications,neutral
7651967ec9,want grape soda jack fowers/ fault wish could see play gigs sold please reply,neutral
216703ba65,wow sweet,positive
824aa064d2,thanks motivation returning rate inputting coffee,neutral
fbc0f03d51,keep working always make little smaller,neutral
4d967b142e,saw best job world good luck,positive
3bf7a25c9b,happy mothers day,positive
2b603d3169,last class scott julie today going miss bought bottle champagne congratulatory gift,neutral
4eec486ad7,hey loved acs see online not yet not wait buy look amazing,positive
6562892a62,ife not forget cinnamon,neutral
1e7784540e,understand pains part life long ame hope feel bit better soon,neutral
be5c38dab3,might cornerstone year,neutral
f73bf22385,soo glad home flori wouldia fun back atl ame sleep back work constant grind,positive
abad0bb1d5,feeling guilty buying luxurious pair shoes yesterday house mate saw got excited,neutral
bc4f254bdd,burnt hand cooker hurts,negative
33dab8fbaf,like library equivalent clock somewhere someone else ref desk somewhere,neutral
5a67d1f1b6,episode amazing cried saw home wouldeos soo cute,positive
d9d12cf0ce,always feel guilty,negative
a59829e6b2,need thank keep good thought,neutral
032d67ca83,roflmao funny web portal,positive
db0604e817,really not take,negative
eadba04b8a,would mean babe name super freakin cool pass,positive
be239334dd,make wish,positive
db8475bb3f,sbs sbs damned damned not fun ames gch,neutral
05edc8f85a,net net net hmm bad weather weird summer,negative
1800b2f4b8,twitter,neutral
1a8ff9899f,ugh not doin good,negative
9511a73ba5,disbelieve spending many many thousands perfect wouldding makes happy couple happy couple makes perfect wouldding,positive
6cf7b5f739,miley tried voting not let vote reason try back little later,negative
9125201b80,awesomeness phi willip not pletely finishe would goes left right,neutral
f0032bffad,,neutral
1b9a62f130,lauren conrad eep going miss wills,negative
d0ab385860,thanks,positive
d8104f1513,ahh almost not wait got work rite hat club amme pany cookie,neutral
a4388ba674,wish result true,neutral
7b4446cd34,exciting game like always,positive
743c5b85ca,watching bones naty made fan mission convert naty success onto mission convert meagan,positive
ce39d76749,not subject line phone normal texts,neutral
c31e5697e5,son captured outsi woulde thank god little girl,positive
aea9b1ab34,really glad able watch game,positive
96e1bb46a0,alhamdulilah got accepted nafa,neutral
0468e5c4d2,girsl night way foam party sleep tonight,neutral
ec6c041943,wannaki,negative
42e132f105,love able run tongue along teeth,positive
0e8144aa34,facebook quizzes cure boredom haha teeth/mouth hurts,positive
1ce6042e00,not like seeing best friend cry breaks heart ignore say,negative
3c4b6fe3a1,awe thx much neither need sick fri woulday prayer requests,positive
faf3012e1d,random,neutral
2cfcce19be,marie lol french toast sticks,neutral
fa8874ad41,going memorial guy grade died,neutral
99cebdf8d8,grovelled tomorrow morning post link show anyone,neutral
919c02e1d9,sob disbelieve ending work week chapter augusten burrough/s father would ernie guinea pig,negative
095d7652dc,bye great ame whisked away,positive
0c0b11818a,missed ups guy ugh sad got cool stuff today super excited looking forward tonight,neutral
031f001f5a,lol ahh good song,positive
197e8317da,actual wiki entry willion dollar homepage made shake head due fact someti ames somti ames things work,negative
90b04358f6,boring starting work weekend soon need get coffee make night shift,negative
798a6382f1,awake others sleep,neutral
82f9513438,thanks found article say disjoin bececause though,positive
9df4f46e38,cheers aptism link,positive
28aa42cf49,drove fisher feel sad,negative
69b4cc5d84,bored skull got get job sucks need entertainment /grumbles,negative
4d8867a66a,cool producti day got spot extra feature film filming tomorrow awesome week around,positive
194141225a,dew tokens not working day,negative
9d152ac0aa,cowan cool gon crash sleep like hours working lol,neutral
6e675117b8,haha would credit,neutral
5f814111a8,epicfail joseph class long liao,negative
1a433d2adf,freezing math class,negative
84a051fc49,yoko ono follow haver may,neutral
d4f27a0788,endure get prizes lucky winners //twitpic /nm,negative
a7b0df1c27,likable hahahahahahaha sti moon,positive
1c295e07a0,point bein else,neutral
39b6d9c485,wish knew play instrument lessons menace missy moo sure piano cello bass whatever want,positive
37c297015b,janeway ooc goodnight,positive
aa34667394,says not muttering,neutral
999983bd97,nic wouldea going money gone,negative
b8d97c4ac9,work day,neutral
2a6b48e176,thought pretty good be_born hard trekkie either,positive
df4d4037f0,much,positive
80bb02b1c1,enjoy woulde,positive
d21ee0c579,unanticipated thunderstorm quashe would camping trip,negative
88036964e3,happy mother/s day mothers,positive
88576066ab,movies,neutral
fae05eac0f,not united kingdom,neutral
bd4e4a8be2,reading breaking dawn,neutral
ddb98de46e,omg going die swine flu melbourne,negative
3a3a1e1f1e,heey good luck unair sweet,positive
edfc9878fd,garden warm beautiful little revision though,positive
f5446d3186,twit ister ohh love morse every episode wouldeo someti ames gaze lovingly,positive
de904e3f4f,life/s good,positive
aeb55e479d,ignore worthlessness people actually showe would lol,neutral
abb86761cf,thing much sushi bleeah,neutral
2b6bd43b14,good get weather updates instead,positive
95b0d4bdfa,rescued two adorable pit mix pups today brody looking adopt mail info pics,positive
a71ecf3bcc,suddenly remember memories ohh please,negative
ca3b1dae3f,think cheap sunglasses falling apart,negative
672b861395,slept pare nots bed hard rock back feels like rock,negative
41780fcc9c,ate much lunch not want work,negative
1fbeafd0bf,blog set private,neutral
2f8e80a88d,glitter sum reason not lettin vote,negative
eee5181373,ugh today back like going work sorry,negative
f98a82bfa2,even drove asses chandler getting home hour half later lol,neutral
1410446f0a,watching film real women curves good films woulddle night,neutral
35de1abf4a,happy mother/s day,positive
c1c6657478,drinking really nice coffee got dentist morning,positive
5fd17dc352,ugh would better get work,neutral
4117fe27e1,forget ganna text,neutral
107d62aa17,thanks raspberry laced vani willa cake,positive
174fa353c1,morning alex hope tweeting lots today miss not,negative
3afcddc07d,got chili beans shirt hate messy eater lady,negative
7b638ba787,wow never seen bloody awesome think bcoz george won last year howe haver could bad,neutral
350a996100,work wrist hurts much,negative
6f3620c65a,divine take advice lookin phone cost relationship,positive
a967eda205,weekends great not work,positive
95b3f8a29e,good morning misfit passes tylenol,positive
acbc90fc39,yay som twitter slowly slowly rest grade around hah hope ready constant tweets,positive
6eeb25bff2,think wrong stuffed breathe feels like sore throat,negative
699c07b35c,recoverable boot part messed grr argh business,negative
0e8c4b077a,next movie review going like wossy brum controversial,neutral
15188adbd3,thank isay kamusta ang bulacan historical ammick ang gilmore shopping trip,positive
ae69c9e659,last day andrews spend west sands packing,neutral
3f96c39a12,//ww bodybuilding /fun/richardchan htm omfg dude looks /ard puts shame,negative
fa66d52ae7,yeah,neutral
fa31b75c55,omg sti naked xdd omg miss muuch,negative
debb339c32,stuff refuses,negative
ac55c1b977,rented bikes unknown trail random bumps big wills woulds beat little girl not good day family vacation,negative
15cfb1789b,star replies,neutral
88dcaa2fb4,plane tickets everywhere europe beyond cheap june oct gig near future announced yet,positive
7cb345c9cf,yeah gri bbq tonight house,neutral
3285cfbb0d,not mean laugh little giggle would sorry,negative
64130bb1e7,bbq chicken pizza last night although shallow dish glad hear fun,neutral
485d73f9c3,mind playing tricks could either way ish mind heavy sleepy,neutral
4e02b2978b,someone had/ve told things would get hard would never done,positive
7d2f8e5e7a,blood test today not bad really needed dash starbucks revi spirit nice iced latte bun yum,positive
54acae24bc,wants sit lunch guess bury head laptop continue anti social,negative
07e2fab0da,,neutral
4f19669e48,hope mum/s mother/s day love close family friends,positive
9edc84f90d,hey luketic not number send phone email heathfox would,neutral
34d7e39dd6,seasons sorry noticed previous update sis not gon happy,negative
28174a0691,finishe would church happy mother/s day,positive
6a0d18bdfa,watching cri amson woulde eating apple sauce,neutral
8ae682a99a,vocï¿½ que sumiu forever msn,neutral
1f61eecb53,guess start getting camping fishing stuff together would thurs trip braunig lake,neutral
e69012514b,miss rollerblading shoreline,negative
6a67cee29d,wors bike race camp weekend=a total people going anywhere sunday not option race right past house,neutral
578ec67a68,wind crampin/ style section yard not get water would move sprinkler surrounded mud,negative
2f955c2829,probably spamming follower/s account,negative
bd64243d7c,not enough close contacts twitter follow fri woulday followfri woulday,neutral
f6f617936e,,neutral
0d42e45de5,found rollo got happy hmm guess really need inserted back matrix,positive
3699d199a3,working way casualties discography pull weeds later,neutral
a91c5b33d1,sight made afternoon,positive
06b613e3c6,sad cancelled silverstone show better see sandown park,negative
48377c4bef,praying humble always dangerous answer god haves grace,neutral
50662e359b,man ulduar hard,neutral
65a3a7d925,//tinyurl /dfgxr,neutral
b69ccd6f94,bonjour twitterland,positive
97af309513,gorgeous day worked master gardener plant sale tri ammed smoke bushe writing,positive
1fbce7ad49,baiterss hope tonight fun,positive
881aeb2f99,shelters around look hope okay afrai would going get hit car not stop crying,neutral
55c7927962,ice cream kiss,neutral
5a835ac93c,reassure soon,negative
43ebf29edc,someti ames could swear really insane,negative
cfc8ece057,haha expensi let message later,negative
2bdd4e75a8,got done even labs left ground fml,negative
2f9f2f2a9a,next year sweet,positive
3ee81c6623,bwahahahaha shut totes following right made account made giggle like school girl,neutral
8ad9d51a44,byebye,neutral
17e6c97023,not two blocks away,neutral
e8d2a28b66,really missing hockey already night dtn napervi wille not wait day tomorrow work sunday,negative
305d27bde0,try best hope not get lai would,positive
fb92da35e1,everybody wele willo nicole,positive
9adff96a3f,always pretty athletic especially love ball anyway yeah run,positive
b226418d26,wannago borgata tonight rich playing,neutral
5655078564,rocky kind little rockpools octopi wills stuff want beach perfect overcast day,positive
b3c47f0154,finally working subbed copy pikanichi hee,neutral
a0ee798944,waiting bed great weekend,positive
74cf5ab632,lmao boss ross hate man truth,positive
df0d78273e,never ever smoking around,negative
bf6e5fdc43,beach watching xmen origins drinking orange juice pulp,neutral
7bf530de4a,dismal week,negative
853357e610,pigs catching swine flu avian flu risking development flying pig flu awesomely funny,neutral
99cb20f38e,pmsl everywhere love wool stash today though,neutral
a3d0035ce0,hope find voice soon,neutral
3e31fec7cb,not feel like reboot osx supported hibernate reboot bootcamp,neutral
b39b259b09,public talk july got canceled ignore,negative
ca2998c103,alexx gona miss today sad noo,negative
4b29d6f894,watching george lopez went school played basketball today pretty nice hot,positive
4581062c44,buy new washer bought dryer dryer labeled electric gas grr load tomorrow return,negative
e91cf02b45,justice left talent voted,neutral
3cbd05a10b,peter let smoke watche would dazed confused perfect pizza movie,positive
0c141903c8,working,neutral
c122843c46,put craigslist/quebec tan salad plates bird drawings area ame sti need got tuesday,neutral
9b5db85d83,little family party tonight hope rocked,positive
29bb355fef,sad really really sad,negative
e93183a2d4,designed new shirtt,neutral
531fd5204e,whoo hoo congrats getting lbs,positive
1b091de7c5,part actually part qualifies gun buy without parts,neutral
56126ce0c1,circle andd sti box work,neutral
9014625463,not breathe turns not crazy inflammed lungs,negative
898410ba40,waiting natie online miss,negative
f19306c37e,would love forget easy think enthusiastic,positive
121fabafd5,freesat/s coverage sky dish really really bad moment blocks place really annoying,negative
20578c75d8,truely sad news hear created equal sad know neighbors prejudice people,negative
024535ea03,btw ian watkins stopped following wee bit pissed,negative
fac51276da,hope soon know hate fakes,neutral
6f3908ca0c,ripping buy going speak w/you looks hold bit pany changed hands,neutral
dfc7fc112a,sir everything great inshaa/allah,positive
d2aacbc517,fighting nagios configuration great tool config bit labour,positive
15aedbc11c,nerd writin cuz followin mean lik sum account deleted due strange activities,negative
ff1c1382f9,tweeting today gardening either bet,neutral
9981249d33,week dragged bit essay write seasi woulde seeing eddie izzard tonight,negative
bac324b47f,superseeded not good enough,negative
36f2676006,kaufer not argue w/them actually zero things plain make stuff,positive
8f8a38f144,lia drugs working,neutral
de46775458,wouldea impatient fans see teaser pics costume,neutral
56dc73e72d,stupi would liars glad ignorant bececause blast,negative
aa1ae6ce1d,willo enjoy london watch hackneys mental,negative
784ccecc37,dear rotten life lead not,negative
b909528ab1,dinner fam grandma mother/s day,neutral
b0af1553f3,sweetheart,positive
67d6f3c7c1,niggas got eyes not talkin bout say got,neutral
5ed45c11a5,carter boy canï¿½t see wouldeo bececause youtube says would private want see beso grandes guapo,neutral
84a7a10342,wow good,positive
dff69b005e,gorgeous day going stuck lab next hours,positive
8a159382ea,woke gon shower nan/s mother/s day lunch happy mother/s day,positive
0afe4ac022,everyone fine monday everyone/s opinion new wolverine movie,neutral
916bdc35e3,headed hospital not take pain anymore,negative
00de41698e,plete black books arri haved looking forward entertaining nights dvd,positive
a9c15ea0b2,ooh jealous yoghurt carrots,negative
c89510fc76,moment foward amma spend money wisely dress shoe shopping every week pigging fav rest,positive
3fb2f8bda0,try play john travolta/s grease lightning bassline cool,positive
3b50246867,link per daughter mobile reuters /mobile/m/anyarticle/p rdturl= //ww reuters /article/bigmoney/i wouldus,neutral
a7f72a928a,woo ing nottingham point lovelovelove,positive
6c5505a37c,enjoy family trumps everything,positive
6ed3d052e4,left message hope get,neutral
7e863dcf5b,bored mind lol,negative
c7739e2dbc,finishing studying lsats watching soul,neutral
b7a3e72e13,sleep good day nice night bed,positive
1ea0ac8606,saw pics awesome,positive
41d28b37d5,make sure plantin next water soil,neutral
6e6f31e8fe,guy past since iï¿½ve got appartment car itï¿½s difficult save money,negative
3a73e57137,bouta donate blood ahh,neutral
54729446f6,methinks ame read doll/s house streetcar get quotes physics,neutral
f998b63839,got back school ugh not want dance tonight,negative
99b75adc3b,yes today star wars day may,positive
6f6bb494c9,rude fof poor girl hope recovered awful site,neutral
eed7c0e78e,going big weekend not wait see,positive
aa998ad11b,spent little much wombat cool /cuz ame take care tamara good yay,positive
f9195101b8,thanks props,positive
b4202309d4,petition around corner not take slow least week twisted ankle back awfully painful,negative
bfda3152ce,sign sign repeatedly not annoying,positive
3949d90724,raining cats dogs gdask today looks nice /though window,positive
f2622f9c98,noo hate developing crush small heehee second shaddupp,neutral
67b47fcb79,wake,negative
1b4e6c86c7,upset right like not even formulate plete thought,negative
d8788056b3,today sore surgery day glad took extra sick day full recovery expected weeks calling lawn service firms today,neutral
c5a4ddbaca,hungryy going eat traditional indian food pakistani way woowoo hahaha,positive
2ddda5cb20,gosh hollyoaks sad tonite,negative
22d2feb19f,sent donation eric wanted put banner avatar disappeared tried,neutral
a174faa63c,found tink cover wii remote people know not wii fail,negative
65b8688268,thinking chevrolet doom would fitting,positive
f9f80cbb90,not make phone call hate anxiety someone cure,negative
fa5227b663,not grandma probably phone get,neutral
c928ea3a7a,wishing mothers happy mother/s day,positive
185539ef01,got home bank teller definitely hitting not interested,neutral
894137c186,spend lots money new boiler great unlucky hey,neutral
8d623622d0,starting shift going miss like hour lakers game,negative
2dc0b560b5,copy paste tosser piss flap ames,negative
d2ddee6416,fuudgee burned finger oil hurts,negative
06e9fdc221,fri woulday not treating far,negative
7be53f58b3,nice /see/ great day tweet soon,positive
1e981d3f20,remember not let small list cover big list little even worry,neutral
604c669601,mean mite sumthn doin hope get head bak,neutral
8075799275,rob,neutral
045c8cea99,boat,neutral
8b648c6715,tired school work shower neighboures,negative
99c389aff2,hope yer hunny,positive
08513f136b,yeah great outsi woulde without rain/snow cold air love sunny days,positive
e741cc9d96,wanted see story acorn tonight glen beck missed,negative
3f81782f0b,going nao meet bloggers instead makati //plurk /p/stnt,neutral
ec323d7996,pretty sure isis tapeworm allowe would snuggle wants tonight,neutral
dc7f2b6061,much surprise credit card crack dawn serious online gambling problem not,negative
50726f1adb,smh dats whack,neutral
2535aa208d,yeah like types snakes wicked wicked wicked hot wouldk forget would like,negative
8f1d6e7797,raven skeptical think best thing could sai would circumstances,positive
9d9e65ced2,think may ruined friendship week getting carried away,negative
3dd2495f09,old jonathan got four cockatiels two years,neutral
608497a8e5,thank,positive
04068059fa,aww sorry honey stinks,negative
cdcbcb989b,right strapped ready //twitpic /jloj,neutral
5ad2a2d630,not want hurt,positive
92f9c51213,toris fun movie absolutely amazing good day work yay loved movie,positive
5bd5c7e22f,make happy whether know not,positive
8f74c4f71c,sucks,negative
e8842f3ba2,let continue producti today,positive
25847e42d7,meeting strangers lol alone vegas amazing,positive
c29bd88b7b,suh weet perfect aming,positive
5766fcf9f8,guy iï¿½m afrai would yes true hope not disappointed yet,negative
a551b7d76d,tomorrow,neutral
ac87ee4101,much fun day brewer game home sick,neutral
0713530017,hence smiley face lol yeah hong tired tomorrow guess not care,neutral
cb349bae1a,sti melting house shade not fair,negative
73dc00740a,ooh haha thanks posted,positive
6603cfbf34,right making promises wills,negative
ecca496740,worst case cenario show off white mask scare everyone even better everyone wear mask besi wouldes,negative
90fb34189c,back park sunburnt not wait night gon get smashe would bein sober jst wnt fun,negative
d3031fc98d,love day wouldeo questionable not say liked,positive
d44d2dd860,feel lazy watching people work roof kat woman,negative
c7d93aef38,//twitpic /jdtj safe journey back home hope back soon,positive
2c60434fea,hulu desktop windows media center //bit ly/decbut not extenders unfortunately,negative
906dda88e4,smooche great day,positive
ba7874cdc2,twilightguy kalebnation youtube /kalebnation put show sry spamming love,neutral
a2f9a26b7d,aww,neutral
7bfc7b24b3,ouuchh sti hurting barca spanking,negative
49eabea843,iphone today want see morning virginia beach forget get,negative
1880b5ce09,aww thought would yummy experience try next ame kapag magkakasama ulet tayo nila mapet,positive
2f3f9a83c2,need post not ame tour apologies supporters,negative
42b29b0a20,yeah role model peers may ignore little chin,neutral
f03ce00d60,whoop got twitter dang line munication keeps growing,positive
09b918e8aa,totally forgot soccer today ugh today actually good,negative
c59fa3672d,unloading,neutral
7c55adcb6a,oops late,negative
05832fb2c4,would kno amazing known since got twitter tweeted words /know/ /haha/,positive
e70ba4df8f,dang not even remember bday today,negative
89dd4f1c16,find mondays busiest days work things cecause boss works weekends,neutral
92570a7e5e,late cuppa,neutral
65be71e57b,moomie liked pandora buy next lol,positive
21dc26e9a8,heard lot programs like large chain learning centers sorry,negative
66b1612861,know,neutral
3062b1ad6a,lol sounds fun,positive
8e5b7978c3,yes jeeves bring noose many assignments,negative
1591b6b754,good party last night although extremely tired bed lounge around watch sleep day,positive
7a1ba01fa0,good morning raining,positive
e9fdfb3211,bicycle,neutral
a90a8fe617,not heree amma georgia grr,neutral
91736130b5,//bit ly/edr cool van helden,positive
d8aad3dc63,loves flori woulda misses american friends,neutral
d5243a3989,pages left read ame start lunch duty love graders,positive
18c5dac2df,way home aloha good night everyone,positive
68ff079fa6,shall win,neutral
6dbdb64223,face nana wish last night,positive
7f4d346711,little /chair lift/ tonight would muchly appreciated,positive
53d89f890f,bececause not exactly parts northern emirates richter think,neutral
e3600f20f1,wants greet mom/s happy mothers day may enjoy day,positive
f3b0a4cb84,vacation good far,neutral
cb4902da0a,yeah tomato paste oil traditional sandwich eat oli haves maltese cheese yum,positive
e03324c33b,lost follower,negative
43a719a5fb,feelin rite mood flor twitter dark,neutral
39348df004,little boy sti makin work storm,negative
08a9481658,washe would eye got water sleeve,neutral
5afc0b0b6a,happy day sharon,positive
e3a3580d50,dis usb charger good nothin got find verizon store fone dead since last nite,neutral
2e0763086a,kiss kiss stu deezy bed sweet dreams madam hehe xxoxo,positive
a5315d12d7,elephant lol try pas noting back,neutral
8a1ba0dee3,yeah know dealin yrs,neutral
10b078951f,things not easy ample seem,negative
e9d97dfe38,going learn hoedown throwdown today,neutral
f28b43561c,twitter second day running study leave car piece,negative
f8face3ced,good ame rocking open mic thanks love support working business plan presentation nite,positive
2224270b7e,watching slice life laughing songg going sleep,neutral
2e96633973,stuart unfortunately not yet sti without licence,negative
185e6acbd4,kyles going town weekend play ame wif fwiends rawrr,positive
a983d66149,gah not realize meeting,neutral
ce80871646,needs job,neutral
68263454d0,satisfied fp/ review,positive
217c1106b7,cuz ama always late haha dammit got good,neutral
a9bb07f2cf,know drizzling way work hope warms weekend,positive
afe152340b,shoulder muscle forget name hurts would not even know,negative
de930fa753,wish could afford attend benefit,negative
beef1184c7,inshalla devo not astor tonight,neutral
da9e839af0,nope not going able finish tonight got things bed,neutral
4bb762f1be,nope sli haverlight client woulde tech,neutral
795de6c2f5,ooh ouch lovely weather cover sugar,positive
2e3b299140,anybody else think win pretty much vista,neutral
31323a99d0,ooh hangover,negative
02d22f57ea,updated multiple /skins/ different members nightmare css hack ame redo woe,neutral
d376f3c7be,okay need hit sack got wake like hours goodnight everyone,positive
aaf35f591c,trying make feel home,positive
bf7a986c6d,warm soy milk amazake cocoa powder agave,neutral
cfff74d6a3,follow aswel twitter follow lool twitter /djarka kool,neutral
62be6ead7d,got back apple store robina managed get replacement iphone bececause could not access web properly shiny,neutral
5f554f811f,aww poor caity add people add,neutral
a25c6ba0ea,attempts writing tonight seem failing,negative
434af71088,bad things need stop thinking,negative
c9335c535e,umm not,neutral
e36e03078c,phone die soon,negative
e729bab43d,much excited back school,positive
787adc7b6e,happy mother/s day beautiful mommies,positive
a77104e008,listening faith spirituality internet,neutral
603641a514,sorry posted would not load,negative
81d827d3ea,run hinckley half marathon fingers crossed ame,neutral
0a4f813af2,water park today made jealous looking pic,negative
1843f47897,dad/s posting got postponed hour meant leave either going afganistan nowhere sorta happy gutted,neutral
70791caf15,pain poor hate sun,negative
f56ed713f8,yep tomorrow night saw squeals loved season,positive
725d9342bd,lot people following unfollowe would lot yer kinda boring not really helpful growth,negative
76b443a115,not really feel like got tan gave working instead skin cancer overrated,neutral
16ea5207c5,enjoying ame g/f,positive
4ff8b3efb4,not blocked not even request,negative
3d467291fc,planning move back home regression process motion,neutral
62c9c4f81f,getting frustrated people ignore want not wait home tonight,negative
58deb5c585,scotts guy good night,positive
f9147427db,davi would nice know feels fortable twitting tweeting feeling misses home,neutral
89e7895985,apple store updates ing wonder,negative
b809700a90,wake feening cigs horrible,negative
97e05cba20,awesome,positive
89e955d693,yesh potato guy online not,neutral
ea5251e093,wow many bookmarks spent good hour organizing,positive
49961e3d9a,fab wouldding yesterday feet sti sore dancing must good sign glad wake bed morning,positive
64f8545fbb,want somebody love loves think day dream constantly,positive
a768967785,know right super excited told busiest ame year,positive
718fa1b02e,something wrong internet chelmsford demad not working right internet super slow,negative
dbc12aea84,goin bed w/smokey,neutral
d45f4bc4dd,tried audioboo recording it/ distorted due high volume obs,negative
2bf4730761,need another blog post today sleeppyy,negative
2baed22b29,good job track head cos sadly not access boo,neutral
f57fc6cf5d,better back soon,positive
ac77a1d526,want play sacred reality spend day hosp,neutral
62db452a0b,traffic jams rubbish anyone know going cowbri wouldge cardiff stuck directions,neutral
cb37dd4f3b,gone miss kay way already,negative
4f38cb58e0,sitting bed weekend,neutral
1db3229d23,yay taylor swift australia,positive
95828aebf3,missing nathan bccg already best friends tried visit heading back tomorrow afternoon,negative
2f4cc6f9dd,download movie sti waiting //tinyurl /dgsj cool movie,positive
5ce349ea8c,better wouldea need couple hour relax bed ame sweet dreams everyone love,positive
eb19b96f32,sti bored not long next tour date,neutral
f2954076a0,looking forward coffee driving tomorrow really,positive
a7c665c91e,jacksonvi wille beach walking cold water work morning ily,negative
6dafd692b9,going work,neutral
cd53878e76,finishe would noodles done dishwasher really really warm not like,negative
2a9d72ee1c,shopping latte sis fri woulday meets fau fire steet party slowmotion park partying bday,neutral
a4689601c9,hey wow cheers insight ppl looks fun stunned aweomse robluketic //ustre am/wv,positive
eeeea78845,good morning,positive
d79ee48381,busy entire week able take breath next tuesday,neutral
f4f43f2e83,possessed beyond certas noty made rite decision,positive
e2682e4cdb,yea sai would brooke/s gon record today,neutral
b2e782a6f0,home fri woulday makes,neutral
a3736b0a78,yeah think hyper enough girly,neutral
a637a8c594,youtube loves wouldeos maybe,positive
e99514a382,omds holly steel bless,positive
883a914f2e,somebody please save polar bears,positive
d7cbf13ce9,christian lacroix clients gone bust //tinyurl /kvj,negative
c4ffb519a5,not feel pressure right happy mother/s day people,positive
bddb88ee73,headache wife situation finally deci woulded meds bececause much,neutral
091279a25f,lazy day awesome really,positive
56a6f83cff,play tomorrow,neutral
232276285c,yes unfuzzy prefer fuzzy clear caleb wannaturn back clock,neutral
d9f095c0db,new day new home happy mom day,positive
f3244dc22d,momma night morrow tennis day pnar yuppie,positive
75144431f2,ohh bit ame left account forums hope get leader day,positive
c2bdf76265,got back exam surely gon fail trying get tickets divo someone not want,negative
3cf2a5d309,health insurance not option,neutral
8ba644c9bd,devil say waiting black wouldow movies not awesome,negative
22c06dbbd7,yay shall take picture get tattoo arm,neutral
562468489e,man waking sucks work like min later,negative
15ec12dff3,great ame talkin mike tonight three hrs,positive
1cafbadd63,suck,negative
6ae7977873,see birthday visit haha wack saturday,positive
39b506870b,two months something kinf prom really excited not contact,positive
25d0ae4faf,case ipod touch literally falling apart junk,negative
659b90e30c,got,neutral
3b84c35810,yess came amsterdam april best night everr,positive
14b662dbd4,love moorree,positive
86f51a6e6f,filipino prof name gorayeb chance,neutral
b55ac98ae8,not care gets mad like speaking mind alreadt crazy helps shallow edge,negative
737158a766,thank btw u/re wondering check fuel brand,positive
b65c7688ce,thursday night amazing taylor swift gave braclet,positive
c71f385d10,bank holi woulday rock seems fitting //blip fm/~jg,neutral
e415b7e325,throat infection ing strong think taste blood,negative
6475ddf649,thanks,positive
31778724a1,greatings planet shannan laded lanet hopefull peace hmm haiaa,positive
